session_id,total_time_min_scaled,pieces_started_scaled,completion_depth_avg_scaled,complementary_interactions_scaled,thematic_diversity_scaled,pause_count_scaled,moment_of_activity_afternoon,moment_of_activity_evening,moment_of_activity_late_night,moment_of_activity_morning,device_type_desktop,device_type_mobile,device_type_tablet,used_recommendations
S0746,1.3763678900112704,-0.651733019249238,1.5053700994198491,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0747,0.07892082193535131,0.9685976915914088,-0.8317700048938637,-0.840065784206164,1.0560857750577464,1.6907478859423068,1,0,0,0,0,1,0,0
S0748,0.6249297964173006,-0.8317697648981988,1.4790113764388677,2.187198303023256,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0749,-1.0725634509820265,-0.651733019249238,-0.887416197853714,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,0,1,0
S0750,-0.948224773624751,-0.651733019249238,-0.02636458047497765,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,0,0,1,0,1,0,1
S0751,-0.948224773624751,-0.651733019249238,-0.7146201249783893,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,0
S0752,1.9061587761422707,-0.651733019249238,1.4116501954874696,2.187198303023256,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0753,-1.0130971270285472,-0.651733019249238,-0.8844874508558271,0.6735662594085459,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,0,1,1
S0754,-0.9320066852738021,-0.8317697648981988,-0.6560451850206521,0.16902224487030923,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,0,1,1
S0755,-0.07244800267350575,1.8687814198362125,-0.7614800769445791,-0.840065784206164,1.0560857750577464,0.8979620688390058,0,1,0,0,0,1,0,0
S0756,-0.012981678720026242,0.9685976915914088,-0.7292638599678236,-0.840065784206164,0.6698071448244814,1.6907478859423068,1,0,0,0,0,1,0,1
S0757,1.8520984816391073,-0.651733019249238,1.484868870434641,1.682654288485019,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,1
S0758,-0.9320066852738021,-1.0118065105471594,-1.0836422467121334,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0759,0.8465770038802702,-0.4716962736002772,1.4204364364811304,2.187198303023256,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0760,1.6034211269245562,-0.651733019249238,1.4145789424853568,0.6735662594085459,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0761,0.976321710687862,-0.651733019249238,1.678166172295174,1.682654288485019,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0762,-0.9157885969228532,-1.0118065105471594,-0.8551999808769586,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,1,0,1,0,0,0
S0763,0.22488361709389235,0.6085242002934873,-0.7819813059297871,-0.840065784206164,1.8286430355242762,2.483533703045608,0,1,0,0,0,1,0,1
S0764,1.7385718631824647,-0.651733019249238,1.511227593415623,1.682654288485019,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0765,-0.6076449182548225,-0.29165952795131644,0.47152240916578825,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,0
S0766,-0.6617052127579858,-0.29165952795131644,-0.05272330345595933,-0.840065784206164,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,0
S0767,2.2899868671147297,-0.4716962736002772,1.7308836182571372,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0768,1.354743772210005,-0.4716962736002772,1.487797617432528,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0769,-0.6400810949567204,-0.11162278230235569,0.7673258559523608,-0.5877937769370456,-0.10275011564204847,0.10517625173570465,0,1,0,0,0,1,0,1
S0770,1.0303820051910253,-0.651733019249238,1.429222677474791,1.9349262957541373,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0771,-0.5103363881491285,-0.11162278230235569,-0.2753080752953606,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,1
S0772,-0.42924594639438357,1.3286711828893303,-0.9723498607924328,-1.0923377914752823,0.6698071448244814,1.6907478859423068,0,1,0,0,0,1,0,0
S0773,0.4086886184046475,2.228854911134134,-0.6296864620396705,-1.0923377914752823,1.8286430355242762,0.10517625173570465,0,1,0,0,0,1,0,1
S0774,0.03567258633282084,1.1486344372403696,-0.8317700048938637,-0.840065784206164,0.6698071448244814,0.8979620688390058,0,1,0,0,0,1,0,1
S0775,0.5600574430135046,2.0488181654851734,-0.8522712338790717,-1.0923377914752823,0.6698071448244814,1.6907478859423068,0,1,0,0,0,1,0,0
S0776,-0.9590368325253839,-0.11162278230235569,0.45102118018058013,-0.5877937769370456,-0.10275011564204847,0.10517625173570465,0,1,0,0,0,1,0,0
S0777,-0.8184800668171592,-0.651733019249238,-1.1100009696931152,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,1,0,0
S0778,-0.602238888804506,-0.4716962736002772,0.12593026341513905,-0.840065784206164,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,1
S0779,-0.4616821230962815,-0.4716962736002772,0.30165508328835056,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,0
S0780,1.3979920078125356,-0.651733019249238,1.2476403636058055,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,0,1,1
S0781,1.1493146530979848,-0.651733019249238,1.5082988464177363,1.9349262957541373,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0782,-0.7265775661617816,-0.4716962736002772,0.07028407045528859,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,0,0,1,0,1,0,1
S0783,2.262956719863148,-0.651733019249238,1.2534978576015794,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0784,0.16001126369009624,1.8687814198362125,-0.9694211137945461,-0.840065784206164,1.0560857750577464,2.483533703045608,0,1,0,0,0,0,1,0
S0785,-0.5265544765000775,-0.11162278230235569,0.09957154043415717,-0.840065784206164,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,1,0,0
S0786,-0.353561534089955,1.3286711828893303,-0.9196324148304694,-1.0923377914752823,0.6698071448244814,1.6907478859423068,1,0,0,0,0,1,0,0
S0787,-0.7644197723139959,-0.11162278230235569,0.16107522738978122,-0.33552176966792735,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,0
S0788,-0.8346981551681082,-0.8317697648981988,-1.1100009696931152,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,1,0,0,1,0,0,0
S0789,0.046484645233453456,0.9685976915914088,-0.6911901489952944,-1.0923377914752823,1.8286430355242762,1.6907478859423068,1,0,0,0,0,1,0,1
S0790,0.05189067468376967,2.228854911134134,-0.7702663179382396,-1.0923377914752823,1.0560857750577464,0.10517625173570465,1,0,0,0,0,1,0,1
S0791,-0.061635943772873125,0.6085242002934873,-0.5593965340903858,-0.840065784206164,0.6698071448244814,2.483533703045608,1,0,0,0,0,0,1,0
S0792,-0.6562991833076693,-0.11162278230235569,0.5740285540918283,-0.840065784206164,-0.4890287458753134,0.10517625173570465,0,0,0,1,0,1,0,1
S0793,-0.8184800668171592,-0.11162278230235569,0.09664279343627048,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,0,0,1,0,1,0,0
S0794,-0.7860438901152612,-0.11162278230235569,0.3338713002651058,-0.33552176966792735,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0795,0.0735147924850351,0.7885609459424481,-0.658973932018539,-1.0923377914752823,2.214921665757541,1.6907478859423068,0,1,0,0,0,0,1,1
S0796,-1.1049996276839247,-1.0118065105471594,-0.7907675469234476,-0.08324976239880906,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,0
S0797,-0.6076449182548225,-0.651733019249238,-0.4363891601791378,-0.840065784206164,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,1
S0798,-1.0455333037304453,-0.651733019249238,-0.6648314260143128,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,1,0,0,1,0,0,0
S0799,1.4628643612163317,-0.651733019249238,1.4936551114283019,1.682654288485019,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0800,-0.24544094508362843,1.1486344372403696,-0.8346987518917506,-0.840065784206164,1.4423644052910112,2.483533703045608,1,0,0,0,0,1,0,0
S0801,-1.1806840399883531,-1.0118065105471594,-1.1100009696931152,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0802,0.10595096918693296,1.3286711828893303,-0.8757012098621665,-0.840065784206164,1.0560857750577464,0.10517625173570465,1,0,0,0,0,1,0,1
S0803,-0.4022157991428019,-0.29165952795131644,-0.36609923222985324,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,1
S0804,-0.9860669797769654,-0.29165952795131644,0.49788113214676993,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,1
S0805,1.0033518579394436,-0.8317697648981988,1.5141563404135097,1.9349262957541373,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,0,1,1
S0806,1.8683165699900561,-0.8317697648981988,1.4907263644304147,1.9349262957541373,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,0
S0807,-0.32653138683837335,1.1486344372403696,-0.6619026790164259,-1.0923377914752823,1.4423644052910112,0.10517625173570465,1,0,0,0,0,1,0,0
S0808,-0.9211946263731694,-0.651733019249238,-0.9606348728008853,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,1
S0809,1.2195930359520968,-0.4716962736002772,1.5258713284050571,1.682654288485019,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,0
S0810,0.7600805326752088,-0.651733019249238,1.3911489665022618,2.187198303023256,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0811,1.9223768644932195,-0.651733019249238,1.6313062203289839,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0812,-0.8941644791215877,-0.8317697648981988,-1.0250673067543963,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,0
S0813,2.008873335698281,-0.651733019249238,1.4145789424853568,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0814,-1.061751392081394,-0.651733019249238,-1.0221385597565094,0.6735662594085459,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,0,1,0
S0815,2.100775836353658,-0.651733019249238,1.1919941706459551,1.682654288485019,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0816,-0.5806147710032408,-0.11162278230235569,0.27236761330948195,-0.5877937769370456,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0817,0.9330734750853316,-0.651733019249238,1.429222677474791,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,0,1,1
S0818,-0.9320066852738021,-0.651733019249238,-0.948919884809338,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0819,-0.8941644791215877,-0.11162278230235569,-0.3455980032446451,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,0
S0820,1.8088502460365767,-0.651733019249238,1.6254487263332105,2.187198303023256,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0821,-0.337343445739006,1.3286711828893303,-0.8376274988896374,-0.840065784206164,1.0560857750577464,1.6907478859423068,0,1,0,0,0,0,1,0
S0822,-0.4454640347453326,-0.29165952795131644,0.9371931818297988,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0823,-0.4130278580434345,0.7885609459424481,-0.7058338839847287,-1.0923377914752823,1.8286430355242762,0.8979620688390058,0,1,0,0,0,1,0,0
S0824,1.306089507157158,-0.8317697648981988,1.6810949192930607,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,0,1,1
S0825,0.11135699863724936,1.1486344372403696,-0.9577061258029985,-1.0923377914752823,1.4423644052910112,0.8979620688390058,1,0,0,0,0,1,0,0
S0826,-0.13732035607730184,1.3286711828893303,-0.6531164380227653,-1.0923377914752823,2.214921665757541,2.483533703045608,1,0,0,0,0,1,0,0
S0827,-0.602238888804506,-0.651733019249238,0.13764525140668646,-0.5877937769370456,-0.4890287458753134,0.10517625173570465,0,0,0,1,0,1,0,1
S0828,-0.9590368325253839,-0.651733019249238,-1.03092480075017,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,0
S0829,-0.012981678720026242,0.9685976915914088,-0.9840648487839804,-0.840065784206164,1.8286430355242762,1.6907478859423068,0,1,0,0,0,1,0,0
S0830,-0.9752549208763327,-0.651733019249238,-0.8112687759086556,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,1,0,1
S0831,-0.7914499195655775,-0.4716962736002772,-0.043937062462298844,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,1
S0832,-0.0075756492697098355,0.6085242002934873,-0.7995537879171082,-1.0923377914752823,1.0560857750577464,1.6907478859423068,1,0,0,0,0,1,0,0
S0833,-0.44005800529501615,1.508707928538291,-0.6414014500312178,-1.0923377914752823,2.214921665757541,0.10517625173570465,1,0,0,0,0,1,0,1
S0834,-1.0076910975782307,-1.0118065105471594,-0.9225611618283563,0.16902224487030923,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,1
S0835,1.668293480328352,-0.8317697648981988,1.3120727975593167,1.682654288485019,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0836,0.16001126369009624,1.8687814198362125,-0.7966250409192214,-0.840065784206164,2.214921665757541,0.10517625173570465,1,0,0,0,0,1,0,0
S0837,-0.5643966826522918,-0.11162278230235569,0.4685936621679013,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,1
S0838,-0.41843388749375093,2.0488181654851734,-0.7614800769445791,-0.840065784206164,1.8286430355242762,0.8979620688390058,0,1,0,0,0,1,0,0
S0839,-0.8509162435190573,-1.0118065105471594,-0.7263351129699367,0.16902224487030923,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,1
S0840,-0.18056859167983233,1.1486344372403696,-0.7116913779805024,-1.0923377914752823,1.8286430355242762,0.8979620688390058,1,0,0,0,0,0,1,0
S0841,-0.30490726903710796,1.3286711828893303,-0.8259125108980899,-0.840065784206164,1.4423644052910112,0.10517625173570465,0,1,0,0,0,0,1,0
S0842,2.2521446609625153,-0.8317697648981988,1.5258713284050571,1.4303822812159008,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0843,-0.7914499195655775,-0.651733019249238,-0.92841865582413,0.16902224487030923,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,1,0,1
S0844,-0.09407212047477118,1.6887446741872518,-0.7204776189741631,-0.840065784206164,0.6698071448244814,2.483533703045608,1,0,0,0,0,1,0,0
S0845,-0.48871227034786313,-0.11162278230235569,-0.143514460390452,-0.33552176966792735,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,0
S0846,-0.8401041846184245,-0.651733019249238,-0.06443829144750672,-0.33552176966792735,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,1
S0847,-0.5860208004535571,-0.11162278230235569,-0.01172084548554336,-0.5877937769370456,-0.4890287458753134,0.10517625173570465,0,0,0,1,0,1,0,0
S0848,-0.8617283024196899,-0.29165952795131644,0.7058221689967369,-0.33552176966792735,-0.4890287458753134,0.10517625173570465,0,0,0,1,0,1,0,0
S0849,-1.1212177160348737,-1.0118065105471594,-1.0279960537522832,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,1,0,0
S0850,1.9169708350429033,-0.8317697648981988,1.5375863163966048,1.9349262957541373,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0851,-0.6779233011089346,-0.651733019249238,0.8053995669248902,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,1
S0852,-0.13732035607730184,1.6887446741872518,-0.7761238119340134,-1.0923377914752823,1.0560857750577464,0.10517625173570465,1,0,0,0,0,1,0,0
S0853,-0.7860438901152612,-0.11162278230235569,0.17279021538132863,-0.840065784206164,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,0
S0854,1.403398037262852,-0.4716962736002772,1.4526526534578856,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,0
S0855,-0.4130278580434345,0.6085242002934873,-0.7907675469234476,-0.840065784206164,2.214921665757541,0.8979620688390058,0,1,0,0,0,1,0,1
S0856,-0.08326006157413855,0.6085242002934873,-0.7966250409192214,-0.840065784206164,1.0560857750577464,2.483533703045608,0,1,0,0,0,1,0,0
S0857,1.8520984816391073,-0.651733019249238,1.4262939304769038,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0858,-0.6941413894598837,-0.651733019249238,0.14643149240034695,-0.33552176966792735,-0.8753073761085783,0.10517625173570465,0,1,0,0,0,1,0,1
S0859,-0.7427956545127307,-0.651733019249238,0.623817253055905,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,1,0,0,0,1,0,1
S0860,-0.910382567472537,-0.29165952795131644,-0.20501814734607604,-0.840065784206164,-0.10275011564204847,0.10517625173570465,0,0,1,0,0,1,0,0
S0861,1.7601959809837295,-0.8317697648981988,1.4321514244726776,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0862,-0.9968790386775981,-0.11162278230235569,0.4070899752122773,-0.840065784206164,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,1,0,1
S0863,2.2521446609625153,-0.8317697648981988,1.2739990865867876,2.187198303023256,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0864,-0.25625300398426104,-0.651733019249238,0.11421527542359146,-0.5877937769370456,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,0
S0865,-0.6725172716586184,-0.29165952795131644,0.24015139633272647,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,1
S0866,0.7600805326752088,-0.8317697648981988,1.4526526534578856,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,0
S0867,-0.5427725648510264,0.9685976915914088,-0.9225611618283563,-0.840065784206164,1.4423644052910112,0.8979620688390058,0,1,0,0,0,1,0,0
S0868,-0.7265775661617816,-0.651733019249238,0.5828147950854887,-0.33552176966792735,-0.10275011564204847,0.10517625173570465,0,0,1,0,0,1,0,1
S0869,-0.31031329848742434,-0.11162278230235569,0.9225494468403646,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,0
S0870,-0.47249418199691423,-0.651733019249238,0.17571896237921553,-0.5877937769370456,-0.10275011564204847,0.10517625173570465,0,0,1,0,0,1,0,1
S0871,-0.9644428619757003,-0.651733019249238,-0.8346987518917506,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,1
S0872,-0.25625300398426104,2.228854911134134,-0.6003989920608019,-1.0923377914752823,0.6698071448244814,2.483533703045608,1,0,0,0,0,1,0,0
S0873,0.1329811164385146,1.8687814198362125,-0.9957798367755277,-0.840065784206164,0.6698071448244814,2.483533703045608,1,0,0,0,0,1,0,0
S0874,-1.12662374548519,-0.651733019249238,-0.9811361017860935,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,1,0,1
S0875,1.5763909796729747,-0.4716962736002772,1.587375015360681,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0876,-0.748201683963047,-0.651733019249238,0.035139106480646415,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,0,0,1,0,1,0,1
S0877,1.1979689181508315,-0.4716962736002772,1.300357809567769,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0878,-0.9428187441744348,-1.0118065105471594,-0.9137749208346957,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,1,0,0,1,0,0,1
S0879,-0.9211946263731694,-0.8317697648981988,-0.7644088239424659,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,1
S0880,2.008873335698281,-0.8317697648981988,1.3940777135001485,0.6735662594085459,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0881,0.6249297964173006,-0.4716962736002772,1.4731538824430939,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0882,1.798038187135944,-0.8317697648981988,1.6488787023163054,1.682654288485019,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0883,-0.14272638552761807,1.1486344372403696,-0.7966250409192214,-1.0923377914752823,2.214921665757541,0.8979620688390058,0,1,0,0,0,0,1,0
S0884,-0.5914268299038734,-0.11162278230235569,0.699964675000963,-0.840065784206164,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,1
S0885,-0.6995474189102,-0.4716962736002772,0.33680004726299273,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0886,0.07892082193535131,2.228854911134134,-0.7497650889530316,-0.840065784206164,1.0560857750577464,0.8979620688390058,1,0,0,0,0,1,0,0
S0887,-0.5860208004535571,-0.4716962736002772,0.34851503525454014,-0.840065784206164,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0888,-0.16435050332888348,1.3286711828893303,-1.051426029735378,-1.0923377914752823,0.6698071448244814,2.483533703045608,0,1,0,0,0,1,0,1
S0889,-0.45627609364596516,-0.11162278230235569,0.43637744519114585,-0.5877937769370456,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,1,0,0
S0890,1.7764140693346784,-0.651733019249238,1.4614388944515462,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,1
S0891,-0.5319605059503938,-0.4716962736002772,-0.07615327943905432,-0.5877937769370456,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0892,-0.0021696198193936213,1.508707928538291,-0.8024825349149951,-1.0923377914752823,1.4423644052910112,2.483533703045608,0,1,0,0,0,1,0,0
S0893,0.23028964654420858,2.228854911134134,-0.5740402690798201,-0.840065784206164,2.214921665757541,0.8979620688390058,0,1,0,0,0,1,0,0
S0894,1.5926090680239235,-0.8317697648981988,1.347217761533959,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0895,0.25731979379579023,1.8687814198362125,-0.7966250409192214,-0.840065784206164,1.4423644052910112,2.483533703045608,0,1,0,0,0,1,0,1
S0896,-0.7049534483605163,-0.29165952795131644,0.45102118018058013,-0.840065784206164,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,1
S0897,-0.02379373762065886,2.0488181654851734,-0.7878387999255608,-1.0923377914752823,0.6698071448244814,0.10517625173570465,1,0,0,0,0,1,0,0
S0898,-0.9320066852738021,-1.0118065105471594,-1.0660697647248123,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,1,0,0
S0899,0.8573890627809027,-0.651733019249238,1.549301304388152,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0900,-0.061635943772873125,0.7885609459424481,-0.9108461738368088,-1.0923377914752823,1.4423644052910112,0.8979620688390058,1,0,0,0,0,1,0,1
S0901,1.7872261282353112,-0.651733019249238,1.385291472506488,1.4303822812159008,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0902,1.798038187135944,-0.4716962736002772,1.7279548712592505,1.682654288485019,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,0
S0903,-0.9968790386775981,-0.651733019249238,0.5710998070939414,-0.5877937769370456,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0904,-0.7914499195655775,-0.4716962736002772,0.07907031144894928,-0.33552176966792735,-0.4890287458753134,0.10517625173570465,0,0,1,0,0,1,0,1
S0905,-1.0509393331807615,-1.0118065105471594,-0.7878387999255608,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0906,-0.26165903343457725,1.3286711828893303,-0.925489908826243,-1.0923377914752823,1.0560857750577464,0.10517625173570465,0,1,0,0,0,1,0,1
S0907,-1.0130971270285472,-1.0118065105471594,-0.887416197853714,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,0
S0908,1.3925859783622194,-0.8317697648981988,1.5932325093564548,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0909,-0.4833062408975468,1.8687814198362125,-0.9635636197987723,-0.840065784206164,2.214921665757541,0.8979620688390058,0,1,0,0,0,1,0,0
S0910,-0.9914730092272819,-0.651733019249238,-0.9225611618283563,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,1,0,0
S0911,-0.9374127147241186,-0.651733019249238,-0.36024173823407946,-0.33552176966792735,-0.8753073761085783,0.10517625173570465,0,1,0,0,0,1,0,1
S0912,-0.9914730092272819,-0.8317697648981988,-0.6238289680438966,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,0
S0913,1.5061125968188622,-0.651733019249238,1.4702251354452067,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,0,1,1
S0914,0.05189067468376967,1.508707928538291,-0.9547773788051118,-1.0923377914752823,2.214921665757541,0.8979620688390058,0,1,0,0,0,1,0,1
S0915,2.6089426046833935,-0.651733019249238,1.634234967326871,2.187198303023256,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0916,-0.9968790386775981,-0.651733019249238,-0.13765696639467817,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,0
S0917,0.046484645233453456,1.508707928538291,-0.843484992885411,-1.0923377914752823,1.8286430355242762,2.483533703045608,1,0,0,0,0,1,0,0
S0918,-0.948224773624751,-0.651733019249238,0.34851503525454014,-0.5877937769370456,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,1
S0919,0.10595096918693296,1.6887446741872518,-0.7644088239424659,-1.0923377914752823,1.0560857750577464,0.10517625173570465,0,1,0,0,0,0,1,0
S0920,1.5926090680239235,-0.8317697648981988,1.2769278335846743,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0921,-1.0130971270285472,-0.8317697648981988,-0.8698437158663929,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,0,1,0
S0922,1.127690535296719,-0.8317697648981988,1.6459499553184183,1.9349262957541373,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0923,-0.337343445739006,-0.11162278230235569,0.5769573010897152,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,0
S0924,-0.5373665354007101,-0.4716962736002772,-0.02050708647920385,-0.5877937769370456,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,0
S0925,-0.41843388749375093,1.8687814198362125,-0.907917426838922,-0.840065784206164,0.6698071448244814,2.483533703045608,0,1,0,0,0,0,1,0
